Proto,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label,target
udp,CON,0.0,0.0,,,18.0,1.0,238.0,127.0,0.0,0.0,0.0,2,5,580,743,496,529,2367.326172,7,1323,1025,0.002535,0.011046,0.00169,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,11.0,1.0,117.0,127.0,0.0,0.0,0.0,1,1,75,472,33,430,0.000897,2,547,463,1114.827148,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,86,240,44,198,0.000318,2,326,242,3144.654053,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,64512.0,8256.0,2.0,10.0,126.0,54.0,0.008199,0.007874,0.000325,6,4,1612,1461,1258,1221,48.832035,10,3073,2479,0.184305,0.102392,98.889145,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,9.0,127.0,55.0,0.0,0.0,0.0,8,8,926,527,590,191,1431.964722,16,1453,781,0.010475,0.004888,0.004888,flow=Background-UDP-Established,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,2,0,154,0,70,0,4.290698,2,154,70,0.233062,0.233062,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,77,60,35,18,0.000896,2,137,53,1116.071411,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,2904.659424,4,268,100,0.001033,0.000344,0.000344,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,21.0,1.0,107.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000845,2,134,50,1183.432007,0.0,0.0,flow=Background-UDP-Established,0
tcp,REQ,0.0,,64240.0,,1.0,,127.0,,0.0,0.0,0.0,3,0,186,0,0,0,9.01291,3,186,0,0.221904,0.221904,0.0,flow=From-Botnet-V42-TCP-Attempt-SPAM,1
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,82,142,40,100,0.000365,2,224,140,2739.72583,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,65535.0,65534.0,2.0,1.0,126.0,63.0,0.000365,0.000177,0.000188,14,14,5096,11022,4284,10242,1.927609,28,16118,14526,14.00699,6.745149,6.744726,flow=To-Background-CVUT-Proxy,0
tcp,FIN,0.0,0.0,64046.0,6432.0,1.0,9.0,127.0,55.0,0.075993,0.075645,0.000348,5,5,525,490,229,194,0.232712,10,1015,423,38.674412,25.110802,25.466839,flow=From-Botnet-V42-TCP-CC53-HTTP-Not-Encrypted,1
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,2,2,150,120,66,36,602.677124,4,270,102,0.004978,0.001659,0.001659,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,373760.0,0.0,1.0,22.0,63.0,42.0,0.0,0.0,0.0,1,1,74,60,0,0,0.793285,2,134,0,1.260581,0.0,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,66,141,24,99,0.000145,2,207,123,6896.551758,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,1,1,73,469,31,427,0.001015,2,542,458,985.221619,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,75,302,33,260,0.000489,2,377,293,2044.989746,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,78,60,36,18,0.000802,2,138,54,1246.882812,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,3,3,546,186,420,60,2690.346436,6,732,480,0.001858,0.000743,0.000743,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,23.0,1.0,41.0,127.0,0.0,0.0,0.0,2,2,154,120,70,36,4.821447,4,274,106,0.62222,0.207474,0.207443,flow=Background-UDP-Established,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,9,0,687,0,309,0,3209.30249,9,687,309,0.002493,0.002493,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,2.0,10.0,126.0,118.0,0.0,0.0,0.0,1,1,145,329,103,287,0.269096,2,474,390,3.716146,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000213,2,208,124,4694.835449,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000246,2,214,130,4065.040527,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.00019,2,214,130,5263.157715,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,62.0,63.0,0.0,0.0,0.0,1,1,91,141,49,99,0.000258,2,232,148,3875.969238,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,5.0,127.0,59.0,0.0,0.0,0.0,1,1,84,296,42,254,0.037918,2,380,296,26.372698,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000325,2,214,130,3076.923096,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,83,61,41,19,0.001199,2,144,60,834.02832,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,23.0,1.0,105.0,127.0,0.0,0.0,0.0,2,2,704,155,620,64,1.120684,4,859,684,2.676937,0.892734,2.135306,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,74,233,32,191,0.000259,2,307,223,3861.003906,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,64495.0,5840.0,1.0,11.0,127.0,53.0,0.038037,0.038026,1.1e-05,12,23,858,28588,148,27320,0.308879,35,29446,27468,110.07547,35.612652,81.260567,flow=Background-TCP-Established,0
tcp,FIN,0.0,0.0,64868.0,65534.0,1.0,9.0,127.0,55.0,0.001185,0.000866,0.000319,5,4,1040,903,744,667,0.024252,9,1943,1411,329.86972,170.328735,128.281876,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,22.0,1.0,106.0,127.0,0.0,0.0,0.0,1,1,72,60,30,18,0.000938,2,132,48,1066.098145,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,77,327,35,285,0.000342,2,404,320,2923.976562,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000146,2,214,130,6849.314941,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,75,153,33,111,0.009162,2,228,144,109.146469,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,62.0,63.0,0.0,0.0,0.0,1,1,132,194,90,152,0.000454,2,326,242,2202.643311,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,91,165,49,123,0.000369,2,256,172,2710.0271,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,22.0,1.0,42.0,127.0,0.0,0.0,0.0,1,1,64,255,22,213,0.001132,2,319,235,883.392212,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,7104.0,6912.0,1.0,9.0,63.0,55.0,0.011825,0.000831,0.010994,5,5,718,952,380,614,0.035999,10,1670,994,250.006943,114.998711,113.739761,flow=Background-TCP-Established,0
tcp,RST,0.0,0.0,9088.0,64999.0,22.0,1.0,42.0,127.0,0.047723,0.000321,0.047402,12,12,1488,2203,688,1405,4.359552,24,3691,2093,5.275772,3.013387,2.523381,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,24.0,1.0,104.0,127.0,0.0,0.0,0.0,1,1,73,60,31,18,0.000978,2,133,49,1022.494873,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000339,2,214,130,2949.852539,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,3,0,228,0,102,0,6.047107,3,228,102,0.330737,0.330737,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,64,254,22,212,0.001163,2,318,234,859.845215,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,2,2,545,120,461,35,10.728022,4,665,496,0.279642,0.09323,0.093222,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000101,2,208,124,9900.990234,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,73,60,31,18,0.003635,2,133,49,275.10318,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,77,377,35,335,0.001714,2,454,370,583.430542,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,65535.0,65535.0,2.0,1.0,126.0,63.0,0.00036,0.000123,0.000237,4,3,242,180,0,0,10.002622,7,422,0,0.599843,0.299921,0.199957,flow=To-Background-CVUT-Proxy,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,48,0,6288,0,4272,0,0.987082,48,6288,4272,47.615093,47.615093,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000336,2,214,130,2976.19043,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,17.0,1.0,239.0,127.0,0.0,0.0,0.0,1,1,76,480,34,438,0.000957,2,556,472,1044.932007,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,12.0,127.0,116.0,0.0,0.0,0.0,5,5,878,338,668,120,3357.357178,10,1216,788,0.002681,0.001191,0.001191,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,73,60,31,18,0.000897,2,133,49,1114.827148,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,79,60,37,18,0.000914,2,139,55,1094.091919,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,77,495,35,453,0.001094,2,572,488,914.076843,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,74,144,32,102,0.00046,2,218,134,2173.913086,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,12.0,127.0,116.0,0.0,0.0,0.0,1,1,77,60,35,18,0.105408,2,137,53,9.486946,0.0,0.0,flow=Background-UDP-Established,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,3,0,225,0,99,0,5.998114,3,225,99,0.333438,0.333438,0.0,flow=Background-UDP-Attempt,0
tcp,FIN,0.0,0.0,9216.0,7936.0,19.0,1.0,45.0,63.0,0.07166,6.7e-05,0.071593,8,6,918,2019,382,1615,19.89307,14,2937,1997,0.653494,0.351882,0.251345,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,1,1,517,60,475,17,0.004183,2,577,492,239.062881,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,79,236,37,194,0.002228,2,315,231,448.833038,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,2,2,533,528,449,443,9.421977,4,1061,892,0.318405,0.106228,0.106148,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,127.0,0.0,0.0,0.0,1,1,76,575,34,533,0.001249,2,651,567,800.640564,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,25.0,1.0,103.0,127.0,0.0,0.0,0.0,1,1,74,482,32,440,0.001003,2,556,472,997.009033,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.000935,2,136,52,1069.518677,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,524280.0,2965504.0,2.0,17.0,62.0,47.0,0.202021,0.20054,0.001481,4,2,276,140,0,0,19.005556,6,416,0,0.263081,0.157849,0.053224,flow=Background-Established-cmpgw-CVUT,0
icmp,URP,0.0,,,,1.0,,31.0,,0.0,0.0,0.0,2,0,140,0,222,0,2582.019531,2,140,222,0.000387,0.000387,0.0,flow=Background,0
udp,CON,0.0,0.0,,,18.0,1.0,46.0,127.0,0.0,0.0,0.0,2,2,153,616,69,532,1825.962524,4,769,601,0.001643,0.000548,0.000548,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,3,3,222,180,96,54,3437.919189,6,402,150,0.001454,0.000582,0.000582,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000324,2,214,130,3086.419922,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,77,151,35,109,0.001503,2,228,144,665.335999,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,77,466,35,424,0.00103,2,543,459,970.873718,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,3,3,212,369,86,243,3034.127441,6,581,329,0.001648,0.000659,0.000659,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,6912.0,8704.0,2.0,16.0,62.0,48.0,0.049022,0.048572,0.00045,7,5,1415,702,945,364,10.149346,12,2117,1309,1.083814,0.591171,0.396023,flow=Background-Established-cmpgw-CVUT,0
tcp,FIN,0.0,0.0,12288.0,65536.0,1.0,14.0,63.0,114.0,0.083084,0.083015,6.9e-05,23,21,2575,3517,1049,2123,301.836121,44,6092,3172,0.142461,0.072905,0.066279,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,48.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000965,2,134,50,1036.269409,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,4,4,731,248,563,80,1998.064819,8,979,643,0.003503,0.001501,0.001501,flow=Background-UDP-Established,0
udp,INT,0.0,,,,2.0,,126.0,,0.0,0.0,0.0,1,0,203,0,161,0,0.042378,1,203,161,0.0,0.0,0.0,flow=Background-Attempt-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000247,2,214,130,4048.583252,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,2,2,158,120,74,36,1813.108032,4,278,110,0.001655,0.000552,0.000552,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,23.0,1.0,41.0,127.0,0.0,0.0,0.0,1,1,457,60,415,17,0.002052,2,517,432,487.329437,0.0,0.0,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,26240.0,9008.0,2.0,4.0,62.0,60.0,0.001944,0.000765,0.001179,12,11,1739,5534,951,4800,0.200019,23,7273,5751,109.989548,54.994774,50.459431,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,75,146,33,104,0.00031,2,221,137,3225.806396,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,11.0,127.0,117.0,0.0,0.0,0.0,1,1,60,75,18,33,0.000993,2,135,51,1007.049377,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,79,60,37,18,0.00128,2,139,55,781.25,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,9.0,1.0,119.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000902,2,134,50,1108.647461,0.0,0.0,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,64816.0,65696.0,2.0,1.0,126.0,63.0,0.00215,0.000146,0.002004,5,2,382,1000,82,884,0.984742,7,1382,966,6.092967,4.061978,6.097636,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,19.0,127.0,109.0,0.0,0.0,0.0,2,2,150,120,66,34,122.755699,4,270,100,0.024439,0.008156,0.008155,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,22.0,1.0,42.0,127.0,0.0,0.0,0.0,3,3,218,1124,92,998,4.640655,6,1342,1090,1.077434,0.431043,0.431053,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,49.0,127.0,0.0,0.0,0.0,2,2,146,120,62,36,2422.148926,4,266,98,0.001239,0.000413,0.000413,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,221,41,179,0.000218,2,304,220,4587.155762,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,66240.0,65463.0,1.0,11.0,63.0,117.0,0.043116,0.043116,0.0,4,7,312,724,72,316,46.413902,11,1036,388,0.215453,0.064636,0.129392,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,1,1,73,60,31,18,0.000897,2,133,49,1114.827148,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,22.0,126.0,106.0,0.0,0.0,0.0,2,2,290,658,206,574,24.315142,4,948,780,0.12338,0.041684,0.041684,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,16768.0,9600.0,1.0,9.0,63.0,55.0,0.00808,0.008068,1.2e-05,21,17,3674,2208,2280,1078,242.229279,38,5882,3358,0.152748,0.082566,0.066055,flow=From-Normal-V42-Stribrek,1
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,78,469,36,427,0.001098,2,547,463,910.746826,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,2,2,170,122,86,38,3358.301758,4,292,124,0.000893,0.000298,0.000298,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.00027,2,214,130,3703.703857,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,21.0,1.0,43.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,602.866577,4,268,100,0.004976,0.001659,0.001659,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,3,3,652,182,526,55,4.396678,6,834,581,1.137222,0.454927,0.454997,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,12.0,1.0,52.0,127.0,0.0,0.0,0.0,1,1,77,60,35,18,0.000948,2,137,53,1054.852295,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,84,61,42,19,0.001089,2,145,61,918.273621,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,87,151,45,109,0.000293,2,238,154,3412.969482,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000337,2,214,130,2967.358887,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,133,41,91,0.000238,2,216,132,4201.680664,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,4,4,1510,671,1342,500,1090.285034,8,2181,1842,0.00642,0.002752,0.002752,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,17536.0,8192.0,1.0,15.0,63.0,49.0,0.123189,0.123035,0.000154,10,8,1642,4058,974,3522,28.717524,18,5700,4496,0.591973,0.314744,0.244802,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,2,2,156,120,72,36,3376.606934,4,276,108,0.000888,0.000296,0.000296,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,1,1,74,481,32,439,0.000954,2,555,471,1048.218018,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000236,2,214,130,4237.288086,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,18.0,126.0,110.0,0.0,0.0,0.0,1,1,76,60,34,18,0.158255,2,136,52,6.318916,0.0,0.0,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,15.0,1.0,49.0,127.0,0.0,0.0,0.0,2,2,156,120,72,36,1856.726685,4,276,108,0.001616,0.000539,0.000539,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000345,2,214,130,2898.550781,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,65147.0,65534.0,2.0,1.0,126.0,63.0,0.000463,0.000209,0.000254,22,28,3741,31090,2437,29560,2.799859,50,34831,31997,17.500881,7.50116,9.644063,flow=To-Background-CVUT-Proxy,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,75,180,33,138,0.000227,2,255,171,4405.286621,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,1,1,76,495,34,453,0.001075,2,571,487,930.232544,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,4,4,313,273,145,98,2422.046631,8,586,243,0.00289,0.001239,0.001239,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,18.0,127.0,110.0,0.0,0.0,0.0,2,2,240,312,156,228,31.2036,4,552,384,0.096143,0.03218,0.03218,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,23.0,127.0,105.0,0.0,0.0,0.0,11,11,880,1959,418,1497,3104.428467,22,2839,1915,0.006765,0.003221,0.003221,flow=Background-UDP-Established,0
tcp,REQ,0.0,,3147008.0,,14.0,,114.0,,0.0,0.0,0.0,1,0,66,0,0,0,0.0,1,66,0,0.0,0.0,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000295,2,214,130,3389.830566,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,74,142,32,100,0.000233,2,216,132,4291.845703,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000226,2,208,124,4424.778809,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,11.0,1.0,117.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.001146,2,136,52,872.600342,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000325,2,214,130,3076.923096,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,133,41,91,0.000323,2,216,132,3095.975342,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,21.0,1.0,107.0,127.0,0.0,0.0,0.0,2,2,135,125,44,41,0.043877,4,260,85,68.372948,22.958948,23.330688,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,62.0,63.0,0.0,0.0,0.0,1,1,79,169,37,127,0.017054,2,248,164,58.637268,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,INT,0.0,,,,16.0,,112.0,,0.0,0.0,0.0,3,0,441,0,315,0,7.285542,3,441,315,0.274516,0.274516,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,66,141,24,99,0.000242,2,207,123,4132.231445,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,6,0,1587,0,1335,0,176.255142,6,1587,1335,0.028368,0.028368,0.0,flow=Background-UDP-Attempt,0
